epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
396,1828.29,0.20629,0.1471,0.34199,0.82984,0.91482,0.96667,0.97435,0.96833,0.91482,0.96667,0.97435,0.97222,0.15064,0.14051,0.53736,0.79464,0.00105646,0.00105646,0.00105646
397,1832.9,0.21158,0.14802,0.31091,0.84084,0.88887,0.99523,0.97608,0.97136,0.88887,0.99523,0.97608,0.97421,0.15192,0.14334,0.70337,0.78899,0.00105552,0.00105552,0.00105552
398,1837.5,0.22123,0.17993,0.36267,0.84911,0.92756,0.92872,0.97851,0.97495,0.92756,0.92872,0.97851,0.97726,0.15117,0.15863,0.70419,0.78941,0.00105457,0.00105457,0.00105457
399,1842.1,0.21986,0.28449,0.33474,0.82869,0.93946,0.86513,0.93325,0.92783,0.93946,0.86513,0.93325,0.93076,0.17131,0.14879,1.2549,0.79524,0.00105363,0.00105363,0.00105363
400,1846.71,0.23682,0.15339,0.36026,0.85491,0.94447,0.94398,0.97368,0.97126,0.94447,0.94398,0.97368,0.97186,0.14719,0.14696,0.39374,0.79523,0.00105269,0.00105269,0.00105269
401,1851.31,0.21398,0.14398,0.31593,0.84056,0.93895,0.98982,0.98786,0.98499,0.93895,0.98982,0.98786,0.98786,0.1512,0.1585,0.48935,0.79395,0.00105174,0.00105174,0.00105174
402,1855.92,0.25016,0.1844,0.35464,0.85291,0.96439,0.98333,0.98936,0.98377,0.96439,0.98333,0.98936,0.98936,0.17259,0.15821,0.43812,0.79247,0.0010508,0.0010508,0.0010508
403,1860.52,0.22987,0.15676,0.31755,0.83031,0.94777,0.95,0.98322,0.9733,0.94777,0.95,0.98322,0.98123,0.15005,0.15843,0.4965,0.78907,0.00104986,0.00104986,0.00104986
404,1865.14,0.20102,0.1613,0.30126,0.83349,0.93775,0.93256,0.97642,0.968,0.93775,0.93256,0.97642,0.97483,0.15133,0.15189,0.70684,0.79545,0.00104891,0.00104891,0.00104891
405,1869.74,0.2134,0.17132,0.31038,0.83359,0.94769,0.96667,0.98381,0.98203,0.94769,0.96667,0.98381,0.98381,0.16283,0.13029,0.62014,0.80782,0.00104797,0.00104797,0.00104797
406,1874.37,0.22024,0.15334,0.33092,0.83191,0.92241,0.98333,0.98487,0.98487,0.92241,0.98333,0.98487,0.9823,0.16487,0.14205,0.4352,0.82503,0.00104703,0.00104703,0.00104703
407,1878.97,0.22957,0.15256,0.32749,0.84628,0.91346,0.95,0.97031,0.96727,0.91346,0.95,0.97031,0.97031,0.15721,0.14606,0.62744,0.81577,0.00104609,0.00104609,0.00104609
408,1883.57,0.21638,0.14416,0.34645,0.82739,0.86839,0.93701,0.9499,0.94539,0.86839,0.93701,0.9499,0.94827,0.1586,0.14408,0.60584,0.80344,0.00104514,0.00104514,0.00104514
409,1888.17,0.21622,0.17013,0.32436,0.8266,0.87456,0.9396,0.95815,0.95401,0.87456,0.9396,0.95815,0.95679,0.15097,0.14323,0.48047,0.80233,0.0010442,0.0010442,0.0010442
410,1892.76,0.2322,0.17003,0.32537,0.84116,0.92388,0.91508,0.96212,0.9587,0.92388,0.91508,0.96212,0.96212,0.16644,0.13767,0.5702,0.79817,0.00104326,0.00104326,0.00104326
411,1897.37,0.22567,0.1682,0.3577,0.82879,0.8925,0.93862,0.95823,0.95126,0.8925,0.93862,0.95823,0.95823,0.15174,0.13715,0.60197,0.80116,0.00104231,0.00104231,0.00104231
412,1901.99,0.21148,0.15597,0.30979,0.83931,0.90332,0.99786,0.97647,0.97384,0.90332,0.99786,0.97647,0.97647,0.17296,0.1429,0.53296,0.81302,0.00104137,0.00104137,0.00104137
413,1906.6,0.21138,0.15767,0.31472,0.8412,0.88117,0.97679,0.96785,0.959,0.88117,0.97679,0.96785,0.96785,0.17312,0.15315,0.5604,0.82162,0.00104043,0.00104043,0.00104043
414,1911.21,0.20852,0.16585,0.31262,0.83742,0.92537,0.93944,0.95822,0.95429,0.92537,0.93944,0.95822,0.95822,0.15811,0.14906,0.55685,0.80175,0.00103948,0.00103948,0.00103948
415,1915.83,0.22868,0.17995,0.34924,0.83337,0.90642,0.98007,0.9767,0.97291,0.90642,0.98007,0.9767,0.9767,0.15284,0.14154,0.48917,0.79914,0.00103854,0.00103854,0.00103854
416,1920.43,0.21308,0.17943,0.29287,0.8375,0.96674,0.99185,0.98706,0.98552,0.96674,0.99185,0.98706,0.98486,0.1449,0.15692,0.53712,0.79769,0.0010376,0.0010376,0.0010376
417,1925.02,0.20445,0.14861,0.27186,0.82448,0.97331,0.99939,0.98706,0.98176,0.97331,0.99939,0.98706,0.98499,0.1638,0.15211,0.50031,0.80416,0.00103665,0.00103665,0.00103665
418,1929.62,0.21701,0.18371,0.29775,0.84464,0.99578,0.99587,0.995,0.98906,0.99578,0.99587,0.995,0.9928,0.17356,0.15404,0.31746,0.81328,0.00103571,0.00103571,0.00103571
419,1934.23,0.20969,0.15544,0.30188,0.83423,0.88999,0.98333,0.97817,0.97215,0.88999,0.98333,0.97817,0.97609,0.14893,0.15699,0.46215,0.79965,0.00103477,0.00103477,0.00103477
420,1938.85,0.20124,0.15562,0.30693,0.84075,0.92595,0.96409,0.98175,0.97613,0.92595,0.96409,0.98175,0.97966,0.16245,0.14271,0.39733,0.79972,0.00103382,0.00103382,0.00103382
421,1943.47,0.22068,0.16113,0.34349,0.83995,0.96325,0.94704,0.98886,0.98251,0.96325,0.94704,0.98886,0.98591,0.1554,0.15254,0.37821,0.79697,0.00103288,0.00103288,0.00103288
422,1948.09,0.19553,0.15007,0.32034,0.82255,0.8694,0.95813,0.96438,0.9608,0.8694,0.95813,0.96438,0.96369,0.15372,0.15879,0.53866,0.79657,0.00103194,0.00103194,0.00103194
423,1952.69,0.20961,0.16752,0.3207,0.83199,0.9105,0.97255,0.9819,0.97674,0.9105,0.97255,0.9819,0.97969,0.16155,0.15037,0.33617,0.80824,0.00103099,0.00103099,0.00103099
424,1957.29,0.20832,0.16201,0.30722,0.84274,0.97705,0.93852,0.98589,0.98148,0.97705,0.93852,0.98589,0.98589,0.15175,0.15624,0.32781,0.80433,0.00103005,0.00103005,0.00103005
425,1961.91,0.20671,0.14277,0.3293,0.83748,0.986,0.93417,0.98906,0.98097,0.986,0.93417,0.98906,0.98906,0.16718,0.15601,0.32286,0.8007,0.00102911,0.00102911,0.00102911
426,1966.52,0.21103,0.15346,0.31116,0.83794,0.88044,0.93929,0.95862,0.95115,0.88044,0.93929,0.95862,0.95862,0.16062,0.15168,0.63767,0.79376,0.00102817,0.00102817,0.00102817
427,1971.12,0.20735,0.14922,0.30302,0.81526,0.99234,0.95,0.98932,0.98465,0.99234,0.95,0.98932,0.98694,0.16772,0.15111,0.35655,0.791,0.00102722,0.00102722,0.00102722
428,1975.73,0.2089,0.15329,0.31981,0.83216,0.96463,0.96667,0.99106,0.98637,0.96463,0.96667,0.99106,0.99106,0.15868,0.14566,0.42225,0.79233,0.00102628,0.00102628,0.00102628
429,1980.34,0.21462,0.14773,0.33473,0.8368,0.92969,0.96412,0.97493,0.97059,0.92969,0.96412,0.97493,0.97264,0.16223,0.15167,0.48487,0.79483,0.00102534,0.00102534,0.00102534
430,1984.95,0.21525,0.16362,0.29598,0.83716,0.82299,0.95,0.91521,0.91118,0.82299,0.95,0.91521,0.91506,0.15082,0.15054,0.96081,0.79511,0.00102439,0.00102439,0.00102439
431,1989.57,0.21046,0.1505,0.30771,0.83371,0.97845,0.93617,0.97861,0.97574,0.97845,0.93617,0.97861,0.97861,0.15626,0.15454,0.34843,0.80734,0.00102345,0.00102345,0.00102345
432,1994.16,0.21099,0.15843,0.31824,0.83216,0.95117,0.96667,0.98714,0.98172,0.95117,0.96667,0.98714,0.9863,0.15553,0.1493,0.33536,0.81269,0.00102251,0.00102251,0.00102251
433,1998.77,0.20905,0.15768,0.30149,0.83164,0.89308,0.95222,0.97207,0.96906,0.89308,0.95222,0.97207,0.96985,0.17625,0.14737,0.52889,0.81514,0.00102156,0.00102156,0.00102156
434,2003.36,0.20705,0.15792,0.30782,0.83075,0.95802,0.9724,0.9898,0.98626,0.95802,0.9724,0.9898,0.98743,0.1529,0.15356,0.29302,0.80789,0.00102062,0.00102062,0.00102062
435,2007.97,0.22126,0.18518,0.32426,0.83134,0.95025,0.94698,0.98787,0.98228,0.95025,0.94698,0.98787,0.98561,0.15948,0.14875,0.3376,0.80401,0.00101968,0.00101968,0.00101968
436,2012.58,0.21234,0.17863,0.31065,0.84171,0.9719,0.90672,0.98504,0.98127,0.9719,0.90672,0.98504,0.98248,0.14978,0.15144,0.37375,0.79709,0.00101873,0.00101873,0.00101873
437,2017.19,0.20308,0.15366,0.29334,0.83599,0.97775,0.94324,0.99118,0.9898,0.97775,0.94324,0.99118,0.98917,0.14013,0.14772,0.34849,0.79512,0.00101779,0.00101779,0.00101779
438,2021.81,0.20917,0.15791,0.30982,0.83593,0.98341,0.98007,0.99068,0.98753,0.98341,0.98007,0.99068,0.98886,0.1509,0.14798,0.24928,0.79872,0.00101685,0.00101685,0.00101685
439,2026.41,0.19958,0.16471,0.29662,0.83484,0.95309,0.95991,0.98311,0.98132,0.95309,0.95991,0.98311,0.98063,0.1346,0.14523,0.31492,0.79379,0.0010159,0.0010159,0.0010159
440,2031.02,0.20459,0.14086,0.30027,0.85333,0.985,0.96185,0.98944,0.98944,0.985,0.96185,0.98944,0.98681,0.14108,0.14569,0.30857,0.79034,0.00101496,0.00101496,0.00101496
441,2035.63,0.20807,0.14613,0.28134,0.83534,0.91472,0.99782,0.99143,0.98831,0.91472,0.99782,0.99143,0.99143,0.13563,0.15374,0.60331,0.78849,0.00101402,0.00101402,0.00101402
442,2040.23,0.20077,0.15676,0.28237,0.82326,0.93788,0.98333,0.98179,0.9797,0.93788,0.98333,0.98179,0.98179,0.1415,0.14611,0.70131,0.78636,0.00101308,0.00101308,0.00101308
443,2044.83,0.2147,0.14601,0.33368,0.83839,0.89178,0.96302,0.96597,0.96475,0.89178,0.96302,0.96597,0.96597,0.14639,0.13602,0.86148,0.78401,0.00101213,0.00101213,0.00101213
444,2049.43,0.20425,0.16586,0.3153,0.82544,0.83207,0.95228,0.95198,0.94739,0.83207,0.95228,0.95198,0.95198,0.14359,0.14632,0.68127,0.78163,0.00101119,0.00101119,0.00101119
445,2054.03,0.22104,0.15626,0.34506,0.83772,0.91307,0.95733,0.95669,0.95213,0.91307,0.95733,0.95669,0.95669,0.15105,0.13773,0.40536,0.78347,0.00101025,0.00101025,0.00101025
446,2058.65,0.21427,0.1597,0.312,0.82525,0.89101,0.96667,0.95757,0.95491,0.89101,0.96667,0.95757,0.95618,0.15727,0.14221,0.47336,0.78486,0.0010093,0.0010093,0.0010093
447,2063.25,0.21456,0.15658,0.31146,0.82892,0.92265,0.99599,0.98234,0.97652,0.92265,0.99599,0.98234,0.98234,0.14447,0.14962,0.48669,0.78436,0.00100836,0.00100836,0.00100836
448,2067.86,0.20383,0.15509,0.31228,0.82079,0.94508,0.99389,0.9857,0.98123,0.94508,0.99389,0.9857,0.9857,0.14202,0.14776,0.51444,0.784,0.00100742,0.00100742,0.00100742
449,2072.48,0.20654,0.15158,0.31117,0.8419,0.95092,0.96426,0.98643,0.9794,0.95092,0.96426,0.98643,0.98643,0.14798,0.14843,0.57331,0.7848,0.00100647,0.00100647,0.00100647
450,2077.09,0.20422,0.1436,0.29388,0.83585,0.81158,0.9844,0.95009,0.94347,0.81158,0.9844,0.95009,0.95009,0.15747,0.16105,1.33384,0.78099,0.00100553,0.00100553,0.00100553
451,2081.71,0.19858,0.15112,0.32082,0.82173,0.81196,0.90018,0.92065,0.91022,0.81196,0.90018,0.92065,0.92065,0.15546,0.15618,1.35708,0.78167,0.00100459,0.00100459,0.00100459
452,2086.3,0.20475,0.15477,0.30041,0.8257,0.93203,0.9288,0.97083,0.96324,0.93203,0.9288,0.97083,0.96901,0.14869,0.15465,0.52985,0.785,0.00100364,0.00100364,0.00100364
453,2090.9,0.21349,0.14892,0.30943,0.84307,0.94614,0.98333,0.98633,0.98095,0.94614,0.98333,0.98633,0.98457,0.14423,0.14792,0.43422,0.78506,0.0010027,0.0010027,0.0010027
454,2095.53,0.20028,0.16605,0.28034,0.83938,0.93842,0.95299,0.98341,0.97792,0.93842,0.95299,0.98341,0.98341,0.14464,0.14438,0.45705,0.79,0.00100176,0.00100176,0.00100176
455,2100.14,0.21024,0.16183,0.30549,0.83627,0.93742,0.96747,0.98732,0.97908,0.93742,0.96747,0.98732,0.98572,0.13841,0.14628,0.46723,0.79019,0.00100081,0.00100081,0.00100081
456,2104.76,0.2158,0.17256,0.31811,0.83212,0.95743,0.95338,0.9875,0.97931,0.95743,0.95338,0.9875,0.9875,0.14289,0.14893,0.51211,0.78658,0.000999871,0.000999871,0.000999871
457,2109.38,0.21288,0.1598,0.31629,0.83068,0.97041,0.92762,0.99008,0.98517,0.97041,0.92762,0.99008,0.99008,0.13688,0.14374,0.47386,0.78824,0.000998928,0.000998928,0.000998928
458,2114,0.20644,0.16255,0.31777,0.82825,0.97977,0.93461,0.99037,0.97882,0.97977,0.93461,0.99037,0.98845,0.15113,0.1647,0.37941,0.78788,0.000997985,0.000997985,0.000997985
459,2118.62,0.21147,0.16152,0.31648,0.8323,0.97811,0.9722,0.99421,0.98388,0.97811,0.9722,0.99421,0.99421,0.1501,0.15027,0.31753,0.79101,0.000997042,0.000997042,0.000997042
460,2123.21,0.20571,0.15416,0.30881,0.82785,0.9797,0.9769,0.99222,0.98519,0.9797,0.9769,0.99222,0.99222,0.16168,0.15199,0.33385,0.80826,0.000996099,0.000996099,0.000996099
461,2127.82,0.21206,0.1691,0.31664,0.84113,0.97469,0.97005,0.98909,0.98062,0.97469,0.97005,0.98909,0.98726,0.14439,0.15983,0.3586,0.81836,0.000995156,0.000995156,0.000995156
462,2132.42,0.20088,0.1517,0.30491,0.83854,0.99513,0.97944,0.98944,0.98149,0.99513,0.97944,0.98944,0.98746,0.14897,0.15233,0.37956,0.82225,0.000994212,0.000994212,0.000994212
463,2137.02,0.21171,0.14552,0.29276,0.85067,0.95722,0.96402,0.98409,0.97604,0.95722,0.96402,0.98409,0.98224,0.1349,0.15048,0.28417,0.79217,0.000993269,0.000993269,0.000993269
464,2141.64,0.21215,0.1497,0.31928,0.8376,0.97547,0.97264,0.99068,0.98273,0.97547,0.97264,0.99068,0.98916,0.15219,0.15962,0.28616,0.78382,0.000992326,0.000992326,0.000992326
465,2146.23,0.20362,0.14415,0.28264,0.83018,0.98897,0.98009,0.98843,0.98213,0.98897,0.98009,0.98843,0.98622,0.14553,0.1551,0.28621,0.78066,0.000991383,0.000991383,0.000991383
466,2150.83,0.20795,0.16437,0.2871,0.83104,0.9178,0.95899,0.97533,0.97383,0.9178,0.95899,0.97533,0.97332,0.1377,0.1579,0.44512,0.77933,0.00099044,0.00099044,0.00099044
467,2155.44,0.21958,0.16915,0.28947,0.85185,0.93112,0.95843,0.97721,0.9716,0.93112,0.95843,0.97721,0.97494,0.15139,0.13743,0.67968,0.78106,0.000989497,0.000989497,0.000989497
468,2160.03,0.2261,0.16449,0.30312,0.83888,0.92373,0.97795,0.9759,0.973,0.92373,0.97795,0.9759,0.97399,0.14606,0.15516,0.65205,0.78396,0.000988554,0.000988554,0.000988554
469,2164.61,0.22169,0.15594,0.29577,0.84376,0.97656,0.92466,0.98597,0.98348,0.97656,0.92466,0.98597,0.98411,0.14777,0.15888,0.34091,0.78669,0.00098761,0.00098761,0.00098761
470,2169.22,0.2259,0.16342,0.3028,0.83589,0.93314,0.98116,0.98656,0.98227,0.93314,0.98116,0.98656,0.98656,0.14722,0.15019,0.31508,0.78635,0.000986667,0.000986667,0.000986667
471,2173.81,0.20184,0.15056,0.27501,0.83094,0.94436,0.98333,0.98958,0.98778,0.94436,0.98333,0.98958,0.98774,0.13344,0.15958,0.33255,0.7835,0.000985724,0.000985724,0.000985724
472,2178.42,0.20274,0.15905,0.28516,0.83291,0.9692,0.98977,0.995,0.99133,0.9692,0.98977,0.995,0.995,0.1277,0.16428,0.34274,0.77873,0.000984781,0.000984781,0.000984781
473,2183.04,0.19605,0.1486,0.26184,0.83532,0.97566,0.96007,0.99045,0.98854,0.97566,0.96007,0.99045,0.98864,0.12899,0.15143,0.34134,0.7806,0.000983838,0.000983838,0.000983838
474,2187.63,0.19391,0.16224,0.30702,0.82539,0.95161,0.92599,0.97681,0.97681,0.95161,0.92599,0.97681,0.97484,0.13284,0.15027,0.45309,0.78852,0.000982895,0.000982895,0.000982895
475,2192.24,0.20649,0.14729,0.32621,0.84183,0.94183,0.9,0.96231,0.96066,0.94183,0.9,0.96231,0.95996,0.13773,0.15574,0.46724,0.79703,0.000981952,0.000981952,0.000981952
476,2196.84,0.2016,0.1536,0.30653,0.83176,0.94017,0.98123,0.98213,0.97912,0.94017,0.98123,0.98213,0.97965,0.15034,0.14707,0.54927,0.82314,0.000981008,0.000981008,0.000981008
